event_id,season,week,rule_mode,elim_count,hard_hit_set,hard_hit_all_in_bottomk,hard_hit_k1_exact,hard_stage1_hit_bottom2,hard_stage2_hit_pred,use_two_stage,ppc_p_mean,ppc_p_q025,ppc_p_q975,ppc_logp_mean,ppc_logp_q025,ppc_logp_q975,pi_hdi_width_mean,pi_hdi_width_median,pi_sd_mean,pi_sd_median,pi_mean_max,pi_mean_min
33-5,33,5,rank,1,1,1,1.0,1.0,1.0,1,0.2700947139633797,0.0882191875291591,0.4034062891887979,-1.3615932184815542,-2.4279308750590114,-0.90781106381713,0.3836440241021422,0.4096542888355821,0.14503695536330027,0.15267539134707944,0.1447525952170963,0.0834927152840008
33-6,33,6,rank,1,0,0,0.0,0.0,0.0,1,0.1141568334236823,0.0288846347836508,0.1893956493803247,-2.2603575275212777,-3.544446137649974,-1.6639171076476222,0.4339022323927559,0.4366320486332676,0.15585852395153052,0.1627899047256102,0.173413629063854,0.0862718993322274
33-7,33,7,rank,1,1,1,1.0,1.0,1.0,1,0.3207650108934309,0.1369982097728725,0.4466950270763722,-1.1782233032611016,-1.9877874221901393,-0.8058791867775702,0.50323958467454,0.5170868205708986,0.1761886625302046,0.18118272206899566,0.1868831998455956,0.139237405066824
33-8,33,8,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.5948044576708198,0.589492638100236,0.19765219285368416,0.1961799127068275,0.2204075576469211,0.1853215016470752
33-9,33,9,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.5948253126062769,0.6106335201111479,0.19768643205600936,0.2024287035476445,0.2182062457916075,0.1802776879334546
34-1,34,1,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.2200932144274831,0.19975254176081805,0.09739624716217288,0.09193886395139925,0.1112845413874158,0.0566834215150754
34-2,34,2,rank,2,1,1,,,,0,0.1968948471602271,0.0454991559515679,0.4487487711893754,-1.772406580053629,-3.090062080344026,-0.8012923254208492,0.21680927450614026,0.20932830901730315,0.09361294317847021,0.09513966651567025,0.1295679227499747,0.0384670168375273
34-3,34,3,rank,1,1,1,1.0,1.0,1.0,1,0.3006499087690559,0.1143074499736121,0.4343958679417591,-1.2525223987936658,-2.1688635388369177,-0.8337990230194161,0.25653105411774585,0.24771545215166313,0.10693142346050925,0.10607782026056595,0.1315161927870247,0.051710515981161
34-4,34,4,rank,1,0,0,0.0,0.0,0.0,1,0.0578292973318345,0.0128359240766625,0.111786200187924,-2.974455282341088,-4.355507593291517,-2.1911671591124753,0.2778594816765785,0.2765779868678242,0.11219736157268222,0.1151726052390103,0.1463009664606036,0.0487536402715363
34-5,34,5,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.306402901340482,0.31020046930719547,0.12304962066700983,0.12413702177678565,0.1388907785786778,0.0768490964156113
34-6,34,6,rank,1,0,0,0.0,1.0,0.0,1,0.2760521026521757,0.0965966518951065,0.4083575803248125,-1.3378823161977536,-2.3372112049534888,-0.895612085269352,0.30373865957692187,0.30454529745944575,0.12084935461086499,0.12186265868568755,0.1515335680862148,0.0646013054571571
34-7,34,7,rank,1,0,0,0.0,0.0,0.0,1,0.210700891314185,0.0675378887551716,0.3316302015289998,-1.619920972646753,-2.6950665714451474,-1.103734788852479,0.3343620769901293,0.335851436459589,0.12900650849293674,0.132843604030809,0.1701692780721294,0.0663763466500424
34-8,34,8,rank,1,0,0,0.0,1.0,0.0,1,0.2789780296428165,0.104809173083781,0.4017536458238379,-1.3236637351152984,-2.255614581923017,-0.9119162075136736,0.3790245341624614,0.3777333505218807,0.14227126243537086,0.1455725467647985,0.1815879617056047,0.0825545266895064
34-9,34,9,rank,1,1,1,1.0,1.0,1.0,1,0.2954862451634935,0.0995881296299776,0.4444139105996863,-1.2881233159995389,-2.3067123048954787,-0.8109989197529083,0.4416991857561272,0.4591133979858959,0.15992894668549582,0.1631992396812482,0.165502147175595,0.1058400097096281
34-10,34,10,rank,1,0,0,0.0,0.0,0.0,1,0.1217818477761726,0.036299448388435,0.1989892949045449,-2.1791073418943903,-3.3159532467819117,-1.6145042522179938,0.4950373095558101,0.5189239907665031,0.17164345682050672,0.1799618746642762,0.1971237659834656,0.0948264325739591
34-11,34,11,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.5886241752863446,0.5626042021573748,0.19589914137178308,0.1915677112168333,0.2144767170917619,0.1866035928191397
